user_id,total_sessions,avg_session_length,total_purchases,total_levels,last_login,first_login,days_since_last_login,days_active,sessions_per_week,churned,R_score,F_score,M_score,RFM_score,engagement_score,purchase_rate,level_rate,is_high_spender,is_highly_active,cluster,segment
86719,8,22.6625,37,67,2024-11-01,2024-01-05,60,302,0.19,1,1.0,2.0,3.0,6.0,14.66,4.625,8.375,0,0,0,At-Risk
86720,13,19.984615384615385,50,110,2024-12-10,2024-02-08,21,307,0.3,0,3.0,4.0,4.0,11.0,18.86,3.846,8.462,0,1,3,High Spender
86721,5,28.160000000000004,40,58,2024-12-06,2024-01-10,25,332,0.11,0,3.0,1.0,3.0,7.0,15.04,8.0,11.6,0,0,3,High Spender
86722,9,45.65555555555555,21,95,2024-09-07,2024-01-06,115,246,0.26,1,1.0,4.0,2.0,7.0,24.81,2.333,10.556,0,0,1,Casual
86723,10,41.32000000000001,14,104,2024-12-25,2024-04-08,6,262,0.27,0,5.0,4.0,1.0,10.0,24.5,1.4,10.4,0,0,1,Casual
86724,8,23.9875,51,49,2024-12-10,2024-03-18,21,268,0.21,0,3.0,2.0,4.0,9.0,13.23,6.375,6.125,0,0,3,High Spender
86725,9,35.13333333333333,26,83,2024-11-20,2024-02-19,41,276,0.23,1,2.0,3.0,2.0,7.0,20.26,2.889,9.222,0,0,0,At-Risk
86726,10,44.67,24,101,2024-12-06,2024-01-03,25,339,0.21,0,3.0,2.0,2.0,7.0,24.95,2.4,10.1,0,0,1,Casual
86727,11,29.981818181818184,3,103,2024-11-29,2024-01-07,32,328,0.23,1,3.0,3.0,1.0,7.0,20.83,0.273,9.364,0,0,0,At-Risk
86728,9,13.422222222222224,13,67,2024-10-04,2024-01-21,88,258,0.24,1,1.0,3.0,1.0,5.0,12.09,1.444,7.444,0,0,0,At-Risk
86729,10,38.83,31,111,2024-12-02,2024-05-02,29,215,0.33,0,3.0,5.0,3.0,11.0,24.74,3.1,11.1,0,1,2,High Engagement
86730,11,31.91818181818182,30,81,2024-11-24,2024-01-30,37,300,0.26,1,2.0,4.0,3.0,9.0,19.2,2.727,7.364,0,0,0,At-Risk
86731,11,30.127272727272725,54,54,2024-12-12,2024-03-02,19,286,0.27,0,4.0,4.0,4.0,12.0,15.84,4.909,4.909,1,0,3,High Spender
86732,6,21.78333333333333,3,68,2024-10-22,2024-01-20,70,277,0.15,1,1.0,1.0,1.0,3.0,14.34,0.5,11.333,0,0,0,At-Risk
86733,13,33.746153846153845,65,130,2024-10-16,2024-02-12,76,248,0.37,1,1.0,5.0,5.0,11.0,25.38,5.0,10.0,1,1,2,High Engagement
86734,8,39.4625,13,85,2024-11-30,2024-03-14,31,262,0.21,1,3.0,2.0,1.0,6.0,21.69,1.625,10.625,0,0,1,Casual
86735,15,36.78,87,148,2024-11-08,2024-01-17,53,297,0.35,1,2.0,5.0,5.0,12.0,28.12,5.8,9.867,1,1,2,High Engagement
86736,5,18.32,22,70,2024-11-01,2024-01-02,60,305,0.11,1,1.0,1.0,2.0,4.0,13.36,4.4,14.0,0,0,0,At-Risk
86737,9,44.78888888888889,57,77,2024-12-18,2024-03-25,13,269,0.23,0,4.0,3.0,5.0,12.0,22.52,6.333,8.556,1,0,3,High Spender
86738,15,42.12,94,135,2024-12-17,2024-01-02,14,351,0.3,0,4.0,4.0,5.0,13.0,28.15,6.267,9.0,1,1,2,High Engagement
86739,11,37.845454545454544,19,105,2024-12-26,2024-02-05,5,326,0.24,0,5.0,3.0,2.0,10.0,23.44,1.727,9.545,0,0,1,Casual
86740,11,27.318181818181817,71,91,2024-12-24,2024-01-11,7,349,0.22,0,5.0,2.0,5.0,12.0,18.72,6.455,8.273,1,0,3,High Spender
86741,12,25.766666666666666,45,85,2024-12-27,2024-01-30,4,333,0.25,0,5.0,3.0,4.0,12.0,17.74,3.75,7.083,0,0,0,At-Risk
86742,9,33.08888888888889,24,75,2024-12-21,2024-05-17,10,219,0.29,0,4.0,4.0,2.0,10.0,19.04,2.667,8.333,0,1,0,At-Risk
86743,14,33.57142857142857,69,127,2024-12-28,2024-01-28,3,336,0.29,0,5.0,4.0,5.0,14.0,24.69,4.929,9.071,1,1,2,High Engagement
86744,10,32.480000000000004,29,110,2024-12-19,2024-01-02,12,353,0.2,0,4.0,2.0,2.0,8.0,22.2,2.9,11.0,0,0,1,Casual
86745,10,18.63,91,101,2024-12-23,2024-02-06,8,322,0.22,0,5.0,2.0,5.0,12.0,17.18,9.1,10.1,1,0,3,High Spender
86746,10,35.42,21,107,2024-11-03,2024-01-08,58,301,0.23,1,2.0,3.0,2.0,7.0,22.89,2.1,10.7,0,0,1,Casual
86747,12,44.4,40,116,2024-12-18,2024-01-31,13,323,0.26,0,4.0,4.0,3.0,11.0,26.66,3.333,9.667,0,0,1,Casual
86748,9,29.899999999999995,28,83,2024-12-08,2024-04-12,23,241,0.26,0,3.0,4.0,2.0,9.0,18.81,3.111,9.222,0,0,0,At-Risk
86749,5,16.04,10,40,2024-09-17,2024-01-04,105,258,0.14,1,1.0,1.0,1.0,3.0,9.61,2.0,8.0,0,0,0,At-Risk
86750,16,33.45625,79,146,2024-12-05,2024-01-15,26,326,0.34,0,3.0,5.0,5.0,13.0,26.87,4.938,9.125,1,1,2,High Engagement
86751,12,44.208333333333336,34,103,2024-10-31,2024-01-19,61,287,0.29,1,1.0,4.0,3.0,8.0,25.34,2.833,8.583,0,1,1,Casual
86752,14,31.928571428571427,63,113,2024-12-22,2024-01-16,9,342,0.29,0,5.0,4.0,5.0,14.0,22.72,4.5,8.071,1,1,2,High Engagement
86753,10,34.28,58,79,2024-12-06,2024-01-23,25,319,0.22,0,3.0,2.0,5.0,10.0,19.54,5.8,7.9,1,0,3,High Spender
86754,13,27.96153846153846,25,119,2024-11-15,2024-01-03,46,318,0.29,1,2.0,4.0,2.0,8.0,22.16,1.923,9.154,0,1,2,High Engagement
86755,10,10.4,34,112,2024-11-30,2024-06-26,31,158,0.44,1,3.0,5.0,3.0,11.0,16.75,3.4,11.2,0,1,2,High Engagement
86756,11,48.63636363636363,24,99,2024-12-10,2024-01-13,21,333,0.23,0,3.0,3.0,2.0,8.0,26.01,2.182,9.0,0,0,1,Casual
86757,8,37.9375,12,103,2024-11-04,2024-04-26,57,193,0.29,1,2.0,4.0,1.0,7.0,23.46,1.5,12.875,0,1,1,Casual
86758,8,50.6625,40,60,2024-12-22,2024-04-22,9,245,0.23,0,5.0,3.0,3.0,11.0,22.48,5.0,7.5,0,0,1,Casual
86759,15,39.57333333333334,101,161,2024-12-27,2024-01-25,4,338,0.31,0,5.0,5.0,5.0,15.0,30.18,6.733,10.733,1,1,2,High Engagement
86760,9,43.84444444444445,9,69,2024-12-22,2024-04-13,9,254,0.25,0,5.0,3.0,1.0,9.0,21.47,1.0,7.667,0,0,1,Casual
86761,19,34.473684210526315,39,199,2024-10-23,2024-01-14,69,284,0.44,1,1.0,5.0,3.0,9.0,33.2,2.053,10.474,0,1,2,High Engagement
86762,8,25.9625,12,56,2024-12-09,2024-01-05,22,340,0.16,0,3.0,1.0,1.0,5.0,14.37,1.5,7.0,0,0,0,At-Risk
86763,6,19.85,20,60,2024-11-18,2024-01-10,43,314,0.13,1,2.0,1.0,2.0,5.0,12.84,3.333,10.0,0,0,0,At-Risk
86764,5,49.88,15,58,2024-10-27,2024-01-29,65,273,0.13,1,1.0,1.0,1.0,3.0,21.63,3.0,11.6,0,0,1,Casual
86765,7,23.2,28,55,2024-10-19,2024-01-23,73,271,0.18,1,1.0,1.0,2.0,4.0,13.51,4.0,7.857,0,0,0,At-Risk
86766,11,43.86363636363637,42,89,2024-12-25,2024-01-03,6,358,0.22,0,5.0,2.0,4.0,11.0,23.47,3.818,8.091,0,0,1,Casual
86767,10,18.96,28,112,2024-11-08,2024-01-25,53,289,0.24,1,2.0,3.0,2.0,7.0,18.52,2.8,11.2,0,0,0,At-Risk
86768,8,35.5625,33,81,2024-12-07,2024-04-11,24,241,0.23,0,3.0,3.0,3.0,9.0,20.18,4.125,10.125,0,0,0,At-Risk
86769,11,27.872727272727275,72,74,2024-11-01,2024-02-01,60,275,0.28,1,1.0,4.0,5.0,10.0,17.33,6.545,6.727,1,0,3,High Spender
86770,12,21.383333333333336,40,125,2024-12-04,2024-01-28,27,312,0.27,0,3.0,4.0,3.0,10.0,20.75,3.333,10.417,0,0,2,High Engagement
86771,17,24.423529411764704,153,174,2024-12-28,2024-02-16,3,317,0.38,0,5.0,5.0,5.0,15.0,27.29,9.0,10.235,1,1,2,High Engagement
86772,8,45.4875,34,70,2024-11-10,2024-02-17,51,268,0.21,1,2.0,2.0,3.0,7.0,21.91,4.25,8.75,0,0,1,Casual
86773,20,34.660000000000004,53,208,2024-11-05,2024-01-16,56,295,0.44,1,2.0,5.0,4.0,11.0,34.21,2.65,10.4,1,1,2,High Engagement
86774,5,45.06,11,63,2024-06-25,2024-02-26,189,121,0.29,1,1.0,4.0,1.0,6.0,21.36,2.2,12.6,0,1,1,Casual
86775,11,34.809090909090905,14,130,2024-12-29,2024-01-15,2,350,0.22,0,5.0,2.0,1.0,8.0,25.1,1.273,11.818,0,0,1,Casual
86776,10,21.41,55,110,2024-12-28,2024-01-11,3,353,0.2,0,5.0,2.0,4.0,11.0,18.88,5.5,11.0,1,0,3,High Spender
86777,10,32.61,17,94,2024-11-16,2024-01-01,45,321,0.22,1,2.0,2.0,1.0,5.0,20.63,1.7,9.4,0,0,0,At-Risk
86778,7,11.94285714285714,34,56,2024-11-22,2024-01-31,39,297,0.16,1,2.0,1.0,3.0,6.0,10.16,4.857,8.0,0,0,0,At-Risk
86779,8,56.925,35,76,2024-12-19,2024-01-13,12,342,0.16,0,4.0,1.0,3.0,8.0,25.77,4.375,9.5,0,0,1,Casual
86780,10,46.790000000000006,23,95,2024-10-30,2024-02-06,62,268,0.26,1,1.0,4.0,2.0,7.0,25.15,2.3,9.5,0,0,1,Casual
86781,11,24.29090909090909,72,107,2024-12-08,2024-02-20,23,293,0.26,0,3.0,4.0,5.0,12.0,19.67,6.545,9.727,1,0,3,High Spender
86782,12,28.2,12,88,2024-12-26,2024-01-15,5,347,0.24,0,5.0,3.0,1.0,9.0,18.75,1.0,7.333,0,0,0,At-Risk
86783,12,51.35,44,123,2024-11-10,2024-01-19,51,297,0.28,1,2.0,4.0,4.0,10.0,29.56,3.667,10.25,0,0,2,High Engagement
86784,7,46.41428571428571,50,72,2024-12-22,2024-03-30,9,268,0.18,0,5.0,1.0,4.0,10.0,22.28,7.143,10.286,0,0,3,High Spender
86785,10,43.18,53,105,2024-12-18,2024-02-23,13,300,0.23,0,4.0,3.0,4.0,11.0,25.0,5.3,10.5,1,0,3,High Spender
86786,12,49.31666666666666,31,81,2024-12-30,2024-01-02,1,364,0.23,0,5.0,3.0,3.0,11.0,24.3,2.583,6.75,0,0,1,Casual
86787,8,28.7625,60,50,2024-12-18,2024-02-13,13,310,0.18,0,4.0,1.0,5.0,10.0,14.65,7.5,6.25,1,0,3,High Spender
86788,8,35.6,67,85,2024-12-04,2024-05-02,27,217,0.26,0,3.0,4.0,5.0,12.0,20.73,8.375,10.625,1,0,3,High Spender
86789,7,20.62857142857143,35,56,2024-12-19,2024-03-26,12,269,0.18,0,4.0,1.0,3.0,8.0,12.84,5.0,8.0,0,0,0,At-Risk
86790,12,41.75833333333333,54,107,2024-12-23,2024-01-11,8,348,0.24,0,5.0,3.0,4.0,12.0,24.83,4.5,8.917,1,0,2,High Engagement
86791,9,29.555555555555557,18,82,2024-12-27,2024-05-27,4,215,0.29,0,5.0,4.0,2.0,11.0,18.72,2.0,9.111,0,1,0,At-Risk
86792,13,29.10769230769231,72,128,2024-10-31,2024-01-30,61,276,0.33,1,1.0,5.0,5.0,11.0,23.62,5.538,9.846,1,1,2,High Engagement
86793,14,54.26428571428572,21,135,2024-12-25,2024-01-10,6,351,0.28,0,5.0,4.0,2.0,11.0,31.71,1.5,9.643,0,0,1,Casual
86794,9,41.077777777777776,12,79,2024-12-09,2024-01-21,22,324,0.19,0,3.0,2.0,1.0,6.0,21.46,1.333,8.778,0,0,1,Casual
86795,7,25.257142857142856,12,64,2024-09-25,2024-02-10,97,229,0.21,1,1.0,2.0,1.0,4.0,15.2,1.714,9.143,0,0,0,At-Risk
86796,11,44.88181818181818,19,99,2024-11-30,2024-02-15,31,290,0.27,1,3.0,4.0,2.0,9.0,25.04,1.727,9.0,0,0,1,Casual
86797,10,36.78,42,95,2024-11-20,2024-01-31,41,295,0.24,1,2.0,3.0,4.0,9.0,22.06,4.2,9.5,0,0,3,High Spender
86798,13,37.715384615384615,89,116,2024-12-11,2024-02-17,20,299,0.3,0,3.0,4.0,5.0,12.0,24.81,6.846,8.923,1,1,2,High Engagement
86799,4,49.55,30,61,2024-12-07,2024-03-26,24,257,0.11,0,3.0,1.0,3.0,7.0,21.77,7.5,15.25,0,0,3,High Spender
86800,7,27.328571428571426,1,47,2024-09-19,2024-04-13,103,160,0.31,1,1.0,5.0,1.0,7.0,14.42,0.143,6.714,0,1,0,At-Risk
86801,13,32.53846153846154,38,115,2024-12-18,2024-01-11,13,343,0.27,0,4.0,4.0,3.0,11.0,23.03,2.923,8.846,0,0,2,High Engagement
86802,2,12.6,20,32,2024-12-27,2024-12-14,4,14,0.44,0,5.0,5.0,2.0,12.0,8.93,10.0,16.0,0,1,3,High Spender
86803,11,46.67272727272727,58,113,2024-12-24,2024-01-21,7,339,0.23,0,5.0,3.0,5.0,13.0,26.9,5.273,10.273,1,0,2,High Engagement
86804,10,24.99,41,107,2024-12-26,2024-03-08,5,294,0.24,0,5.0,3.0,4.0,12.0,19.8,4.1,10.7,0,0,3,High Spender
86805,12,38.641666666666666,30,120,2024-12-01,2024-01-04,30,333,0.25,1,3.0,3.0,3.0,9.0,25.31,2.5,10.0,0,0,1,Casual
86806,13,42.3,52,123,2024-12-27,2024-01-03,4,360,0.25,0,5.0,3.0,4.0,12.0,26.73,4.0,9.462,0,0,2,High Engagement
86807,12,31.96666666666667,14,99,2024-12-17,2024-02-10,14,312,0.27,0,4.0,4.0,1.0,9.0,21.16,1.167,8.25,0,0,0,At-Risk
86808,9,52.78888888888889,21,73,2024-11-24,2024-04-04,37,235,0.27,1,2.0,4.0,2.0,8.0,24.66,2.333,8.111,0,0,1,Casual
86809,6,35.550000000000004,15,47,2024-11-02,2024-03-14,59,234,0.18,1,2.0,1.0,1.0,4.0,16.37,2.5,7.833,0,0,0,At-Risk
86810,4,16.7,16,60,2024-12-27,2024-03-13,4,290,0.1,0,5.0,1.0,1.0,7.0,11.77,4.0,15.0,0,0,0,At-Risk
86811,12,30.383333333333336,28,88,2024-12-07,2024-02-05,24,307,0.27,0,3.0,4.0,2.0,9.0,19.52,2.333,7.333,0,0,0,At-Risk
86812,14,32.81428571428571,78,126,2024-12-04,2024-01-04,27,336,0.29,0,3.0,4.0,5.0,12.0,24.36,5.571,9.0,1,1,2,High Engagement
86813,7,72.37142857142858,42,68,2024-11-09,2024-03-15,52,240,0.2,1,2.0,2.0,4.0,8.0,29.72,6.0,9.714,0,0,1,Casual
86814,5,24.06,4,66,2024-10-17,2024-05-29,75,142,0.25,1,1.0,3.0,1.0,5.0,15.21,0.8,13.2,0,0,0,At-Risk
86815,9,26.41111111111111,18,83,2024-10-01,2024-01-02,91,274,0.23,1,1.0,3.0,2.0,6.0,17.64,2.0,9.222,0,0,0,At-Risk
86816,11,38.02727272727273,22,122,2024-12-24,2024-02-02,7,327,0.24,0,5.0,3.0,2.0,10.0,25.3,2.0,11.091,0,0,1,Casual
86817,9,34.72222222222222,37,128,2024-12-29,2024-02-21,2,313,0.2,0,5.0,2.0,3.0,10.0,24.79,4.111,14.222,0,0,1,Casual
86818,6,51.31666666666666,35,43,2024-09-21,2024-01-01,101,265,0.16,1,1.0,1.0,3.0,5.0,20.59,5.833,7.167,0,0,1,Casual
86819,8,34.3375,33,72,2024-09-03,2024-02-26,119,191,0.29,1,1.0,4.0,3.0,8.0,19.09,4.125,9.0,0,1,0,At-Risk
86820,5,45.96,11,49,2024-12-16,2024-01-12,15,340,0.1,0,4.0,1.0,1.0,6.0,19.38,2.2,9.8,0,0,0,At-Risk
86821,15,30.033333333333335,64,166,2024-12-21,2024-03-11,10,286,0.37,0,4.0,5.0,5.0,14.0,28.09,4.267,11.067,1,1,2,High Engagement
86822,12,36.141666666666666,57,136,2024-12-29,2024-01-08,2,357,0.24,0,5.0,3.0,5.0,13.0,26.22,4.75,11.333,1,0,2,High Engagement
86823,9,31.244444444444444,44,67,2024-12-20,2024-03-04,11,292,0.22,0,4.0,2.0,4.0,10.0,17.36,4.889,7.444,0,0,3,High Spender
86824,13,39.392307692307696,32,128,2024-11-07,2024-01-22,54,291,0.31,1,2.0,5.0,3.0,10.0,26.63,2.462,9.846,0,1,2,High Engagement
86825,16,31.65625,73,156,2024-12-21,2024-01-01,10,356,0.31,0,4.0,5.0,5.0,14.0,27.27,4.562,9.75,1,1,2,High Engagement
86826,10,29.160000000000004,60,58,2024-11-26,2024-03-01,35,271,0.26,1,2.0,4.0,5.0,11.0,15.94,6.0,5.8,1,0,3,High Spender
86827,14,23.321428571428573,54,139,2024-12-28,2024-01-19,3,345,0.28,0,5.0,4.0,4.0,13.0,22.85,3.857,9.929,1,0,2,High Engagement
86828,5,29.92,31,55,2024-08-27,2024-02-15,126,195,0.18,1,1.0,1.0,3.0,5.0,15.53,6.2,11.0,0,0,3,High Spender
86829,10,43.62,50,91,2024-11-14,2024-02-02,47,287,0.24,1,2.0,3.0,4.0,9.0,23.69,5.0,9.1,0,0,3,High Spender
86830,13,22.353846153846156,32,154,2024-10-09,2024-01-02,83,282,0.32,1,1.0,5.0,3.0,9.0,24.31,2.462,11.846,0,1,2,High Engagement
86831,7,35.457142857142856,15,100,2024-10-20,2024-02-05,72,259,0.19,1,1.0,2.0,1.0,4.0,22.0,2.143,14.286,0,0,1,Casual
86832,12,24.775,37,110,2024-12-02,2024-01-29,29,309,0.27,0,3.0,4.0,3.0,10.0,20.17,3.083,9.167,0,0,0,At-Risk
86833,8,34.4625,41,95,2024-12-15,2024-01-09,16,342,0.16,0,4.0,1.0,4.0,9.0,21.05,5.125,11.875,0,0,3,High Spender
86834,12,29.50833333333333,65,88,2024-12-18,2024-03-02,13,292,0.29,0,4.0,4.0,5.0,13.0,19.34,5.417,7.333,1,1,3,High Spender
86835,9,31.62222222222222,47,120,2024-11-14,2024-01-25,47,295,0.21,1,2.0,2.0,4.0,8.0,23.05,5.222,13.333,0,0,3,High Spender
86836,10,21.71,25,75,2024-11-17,2024-02-21,44,271,0.26,1,2.0,4.0,2.0,8.0,15.5,2.5,7.5,0,0,0,At-Risk
86837,12,38.0,57,140,2024-10-21,2024-01-18,71,278,0.3,1,1.0,4.0,5.0,10.0,27.44,4.75,11.667,1,1,2,High Engagement
86838,8,25.0375,22,67,2024-11-13,2024-01-05,48,314,0.18,1,2.0,1.0,2.0,5.0,15.33,2.75,8.375,0,0,0,At-Risk
86839,9,21.85555555555555,30,76,2024-12-18,2024-02-06,13,317,0.2,0,4.0,2.0,3.0,9.0,15.41,3.333,8.444,0,0,0,At-Risk
86840,9,36.03333333333333,20,83,2024-11-12,2024-01-08,49,310,0.2,1,2.0,2.0,2.0,6.0,20.41,2.222,9.222,0,0,0,At-Risk
86841,9,34.86666666666667,37,102,2024-12-05,2024-02-08,26,302,0.21,0,3.0,2.0,3.0,8.0,22.11,4.111,11.333,0,0,1,Casual
86842,9,40.84444444444444,75,75,2024-10-28,2024-01-28,64,275,0.23,1,1.0,3.0,5.0,9.0,21.12,8.333,8.333,1,0,3,High Spender
86843,15,33.18666666666667,72,127,2024-11-27,2024-01-04,34,329,0.32,1,3.0,5.0,5.0,13.0,24.7,4.8,8.467,1,1,2,High Engagement
86844,10,40.21,30,107,2024-12-17,2024-03-16,14,277,0.25,0,4.0,3.0,3.0,10.0,24.41,3.0,10.7,0,0,1,Casual
86845,8,27.7,24,74,2024-12-28,2024-01-06,3,358,0.16,0,5.0,1.0,2.0,8.0,16.79,3.0,9.25,0,0,0,At-Risk
86846,11,33.99090909090909,11,85,2024-11-06,2024-01-05,55,307,0.25,1,2.0,3.0,1.0,6.0,20.21,1.0,7.727,0,0,0,At-Risk
86847,10,30.27,38,89,2024-10-29,2024-01-17,63,287,0.24,1,1.0,3.0,3.0,7.0,19.48,3.8,8.9,0,0,0,At-Risk
86848,11,26.727272727272727,82,97,2024-12-22,2024-03-06,9,292,0.26,0,5.0,4.0,5.0,14.0,19.34,7.455,8.818,1,0,3,High Spender
86849,10,54.45,76,78,2024-11-17,2024-01-19,44,304,0.23,1,2.0,3.0,5.0,10.0,25.52,7.6,7.8,1,0,3,High Spender
86850,14,38.8,84,174,2024-12-21,2024-01-11,10,346,0.28,0,4.0,4.0,5.0,13.0,31.21,6.0,12.429,1,0,2,High Engagement
86851,8,28.4625,42,47,2024-12-13,2024-03-31,18,258,0.22,0,4.0,2.0,4.0,10.0,14.4,5.25,5.875,0,0,3,High Spender
86852,15,36.126666666666665,30,116,2024-12-20,2024-04-04,11,261,0.4,0,4.0,5.0,3.0,12.0,24.73,2.0,7.733,0,1,2,High Engagement
86853,12,43.81666666666666,49,78,2024-12-22,2024-01-17,9,341,0.25,0,5.0,3.0,4.0,12.0,22.41,4.083,6.5,0,0,1,Casual
86854,7,66.3,32,70,2024-12-03,2024-01-27,28,312,0.16,0,3.0,1.0,3.0,7.0,27.95,4.571,10.0,0,0,1,Casual
86855,12,25.808333333333337,14,111,2024-12-29,2024-02-26,2,308,0.27,0,5.0,4.0,1.0,10.0,20.59,1.167,9.25,0,0,0,At-Risk
86856,11,26.9,86,101,2024-11-15,2024-01-21,46,300,0.26,1,2.0,4.0,5.0,11.0,19.82,7.818,9.182,1,0,3,High Spender
86857,3,22.73333333333333,5,30,2024-10-01,2024-02-10,91,235,0.09,1,1.0,1.0,1.0,3.0,10.36,1.667,10.0,0,0,0,At-Risk
86858,10,51.02,46,101,2024-12-21,2024-03-14,10,283,0.25,0,4.0,3.0,4.0,11.0,27.01,4.6,10.1,0,0,1,Casual
86859,6,28.233333333333334,13,38,2024-09-28,2024-01-30,94,243,0.17,1,1.0,1.0,1.0,3.0,13.18,2.167,6.333,0,0,0,At-Risk
86860,7,17.485714285714284,42,68,2024-12-26,2024-03-15,5,287,0.17,0,5.0,1.0,4.0,10.0,13.13,6.0,9.714,0,0,3,High Spender
86861,2,43.400000000000006,20,17,2024-10-25,2024-01-27,67,273,0.05,1,1.0,1.0,2.0,4.0,15.02,10.0,8.5,0,0,3,High Spender
86862,14,35.85,52,106,2024-12-29,2024-01-08,2,357,0.27,0,5.0,4.0,4.0,13.0,23.07,3.714,7.571,0,0,2,High Engagement
86863,10,29.65,28,89,2024-12-23,2024-01-22,8,337,0.21,0,5.0,2.0,2.0,9.0,19.17,2.8,8.9,0,0,0,At-Risk
86864,14,27.271428571428572,62,107,2024-11-12,2024-01-18,49,300,0.33,1,2.0,5.0,5.0,12.0,20.84,4.429,7.643,1,1,2,High Engagement
86865,7,31.47142857142857,35,87,2024-12-16,2024-02-02,15,319,0.15,0,4.0,1.0,3.0,8.0,19.26,5.0,12.429,0,0,3,High Spender
86866,7,27.62857142857143,61,72,2024-09-09,2024-01-04,113,250,0.2,1,1.0,2.0,5.0,8.0,16.72,8.714,10.286,1,0,3,High Spender
86867,11,28.663636363636364,67,115,2024-12-30,2024-01-30,1,336,0.23,0,5.0,3.0,5.0,13.0,21.71,6.091,10.455,1,0,3,High Spender
86868,9,41.577777777777776,9,93,2024-11-28,2024-01-07,33,327,0.19,1,3.0,2.0,1.0,6.0,23.09,1.0,10.333,0,0,1,Casual
86869,10,33.85,27,81,2024-10-30,2024-01-21,62,284,0.25,1,1.0,3.0,2.0,6.0,19.74,2.7,8.1,0,0,0,At-Risk
86870,5,30.18,20,34,2024-11-20,2024-01-18,41,308,0.11,1,2.0,1.0,2.0,5.0,13.1,4.0,6.8,0,0,0,At-Risk
86871,11,60.76363636363636,12,94,2024-10-31,2024-03-21,61,225,0.34,1,1.0,5.0,1.0,7.0,29.55,1.091,8.545,0,1,1,Casual
86872,11,36.53636363636364,41,81,2024-12-16,2024-01-06,15,346,0.22,0,4.0,2.0,4.0,10.0,20.43,3.727,7.364,0,0,1,Casual
86873,14,42.292857142857144,44,107,2024-12-03,2024-01-21,28,318,0.31,0,3.0,5.0,4.0,12.0,25.27,3.143,7.643,0,1,2,High Engagement
86874,11,38.92727272727273,46,106,2024-11-05,2024-01-18,56,293,0.26,1,2.0,4.0,4.0,10.0,23.95,4.182,9.636,0,0,2,High Engagement
86875,10,27.130000000000003,32,83,2024-11-27,2024-01-12,34,321,0.22,1,3.0,2.0,3.0,8.0,17.82,3.2,8.3,0,0,0,At-Risk
86876,18,21.65,88,177,2024-12-30,2024-01-12,1,354,0.36,0,5.0,5.0,5.0,15.0,26.7,4.889,9.833,1,1,2,High Engagement
86877,6,24.933333333333337,25,41,2024-09-06,2024-02-02,116,218,0.19,1,1.0,2.0,2.0,5.0,12.59,4.167,6.833,0,0,0,At-Risk
86878,15,33.42666666666666,51,140,2024-12-23,2024-02-13,8,315,0.33,0,5.0,5.0,4.0,14.0,26.19,3.4,9.333,0,1,2,High Engagement
86879,10,44.989999999999995,32,90,2024-11-30,2024-01-03,31,333,0.21,1,3.0,2.0,3.0,8.0,23.88,3.2,9.0,0,0,1,Casual
86880,13,50.41538461538461,61,166,2024-12-21,2024-01-14,10,343,0.27,0,4.0,4.0,5.0,13.0,33.8,4.692,12.769,1,0,2,High Engagement
86881,9,40.599999999999994,66,101,2024-11-29,2024-01-23,32,312,0.2,1,3.0,2.0,5.0,10.0,23.69,7.333,11.222,1,0,3,High Spender
86882,8,27.0125,42,84,2024-12-29,2024-02-23,2,311,0.18,0,5.0,1.0,4.0,10.0,17.73,5.25,10.5,0,0,3,High Spender
86883,14,41.33571428571428,88,95,2024-12-05,2024-02-13,26,297,0.33,0,3.0,5.0,5.0,13.0,23.79,6.286,6.786,1,1,3,High Spender
86884,17,28.264705882352946,58,136,2024-12-11,2024-01-04,20,343,0.35,0,3.0,5.0,5.0,13.0,24.3,3.412,8.0,1,1,2,High Engagement
86885,14,33.292857142857144,68,134,2024-11-25,2024-02-17,36,283,0.35,1,2.0,5.0,5.0,12.0,25.59,4.857,9.571,1,1,2,High Engagement
86886,4,26.625,7,42,2024-10-03,2024-01-16,89,262,0.11,1,1.0,1.0,1.0,3.0,12.88,1.75,10.5,0,0,0,At-Risk
86887,8,27.525,55,103,2024-12-03,2024-01-02,28,337,0.17,0,3.0,1.0,4.0,8.0,19.86,6.875,12.875,1,0,3,High Spender
86888,7,34.128571428571426,12,79,2024-12-27,2024-02-01,4,331,0.15,0,5.0,1.0,1.0,7.0,19.21,1.714,11.286,0,0,0,At-Risk
86889,10,26.380000000000003,75,112,2024-12-27,2024-01-08,4,355,0.2,0,5.0,2.0,5.0,12.0,20.59,7.5,11.2,1,0,3,High Spender
86890,8,21.7625,65,81,2024-12-25,2024-01-11,6,350,0.16,0,5.0,1.0,5.0,11.0,15.76,8.125,10.125,1,0,3,High Spender
86891,8,21.0125,24,64,2024-10-10,2024-01-07,82,278,0.2,1,1.0,2.0,2.0,5.0,13.89,3.0,8.0,0,0,0,At-Risk
86892,9,25.255555555555556,10,113,2024-11-15,2024-02-24,46,266,0.24,1,2.0,3.0,1.0,6.0,20.52,1.111,12.556,0,0,0,At-Risk
86893,9,44.81111111111111,38,81,2024-09-22,2024-01-12,100,255,0.25,1,1.0,3.0,3.0,7.0,23.03,4.222,9.0,0,0,1,Casual
86894,11,38.5,52,104,2024-12-26,2024-02-28,5,303,0.25,0,5.0,3.0,4.0,12.0,23.57,4.727,9.455,0,0,3,High Spender
